question_id,distractor_index,condition,rr,recall_1,recall_3,recall_5,ndcg_5
754,2,oracle_corrective,0.0,0.0,0.0,0.0,0.0
754,3,question_only,0.0,0.0,0.0,0.0,0.0
754,3,wrong_answer_conditioned,0.0,0.0,0.0,0.0,0.0
754,3,oracle_corrective,0.0,0.0,0.0,0.0,0.0
755,1,question_only,1.0,1.0,1.0,1.0,1.0
755,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
755,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
755,2,question_only,1.0,1.0,1.0,1.0,1.0
755,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
755,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
755,3,question_only,1.0,1.0,1.0,1.0,1.0
755,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
755,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
756,1,question_only,1.0,1.0,1.0,1.0,1.0
756,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
756,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
756,2,question_only,1.0,1.0,1.0,1.0,1.0
756,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
756,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
756,3,question_only,1.0,1.0,1.0,1.0,1.0
756,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
756,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
757,1,question_only,1.0,1.0,1.0,1.0,1.0
757,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
757,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
757,2,question_only,1.0,1.0,1.0,1.0,1.0
757,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
757,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
757,3,question_only,1.0,1.0,1.0,1.0,1.0
757,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
757,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
758,1,question_only,1.0,1.0,1.0,1.0,1.0
758,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
758,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
758,2,question_only,1.0,1.0,1.0,1.0,1.0
758,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
758,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
758,3,question_only,1.0,1.0,1.0,1.0,1.0
758,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
758,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
759,1,question_only,1.0,1.0,1.0,1.0,1.0
759,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
759,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
759,2,question_only,1.0,1.0,1.0,1.0,1.0
759,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
759,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
759,3,question_only,1.0,1.0,1.0,1.0,1.0
759,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
759,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
760,1,question_only,1.0,1.0,1.0,1.0,1.0
760,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
760,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
760,2,question_only,1.0,1.0,1.0,1.0,1.0
760,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
760,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
760,3,question_only,1.0,1.0,1.0,1.0,1.0
760,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
760,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
761,1,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
761,1,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
761,1,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
761,2,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
761,2,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
761,2,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
761,3,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
761,3,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
761,3,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
762,1,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
762,1,wrong_answer_conditioned,0.25,0.0,0.0,1.0,0.43067655807339306
762,1,oracle_corrective,0.25,0.0,0.0,1.0,0.43067655807339306
762,2,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
762,2,wrong_answer_conditioned,0.25,0.0,0.0,1.0,0.43067655807339306
762,2,oracle_corrective,0.25,0.0,0.0,1.0,0.43067655807339306
762,3,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
762,3,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
762,3,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
763,1,question_only,1.0,1.0,1.0,1.0,1.0
763,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
763,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
763,2,question_only,1.0,1.0,1.0,1.0,1.0
763,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
763,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
763,3,question_only,1.0,1.0,1.0,1.0,1.0
763,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
763,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
764,1,question_only,1.0,1.0,1.0,1.0,1.0
764,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
764,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
764,2,question_only,1.0,1.0,1.0,1.0,1.0
764,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
764,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
764,3,question_only,1.0,1.0,1.0,1.0,1.0
764,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
764,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
765,1,question_only,1.0,1.0,1.0,1.0,1.0
765,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
765,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
765,2,question_only,1.0,1.0,1.0,1.0,1.0
765,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
765,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
765,3,question_only,1.0,1.0,1.0,1.0,1.0
765,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
765,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
766,1,question_only,1.0,1.0,1.0,1.0,1.0
766,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
766,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
766,2,question_only,1.0,1.0,1.0,1.0,1.0
766,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
766,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
766,3,question_only,1.0,1.0,1.0,1.0,1.0
766,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
766,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
767,1,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
767,1,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
767,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
767,2,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
767,2,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
767,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
767,3,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
767,3,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
767,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
768,1,question_only,1.0,1.0,1.0,1.0,1.0
768,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
768,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
768,2,question_only,1.0,1.0,1.0,1.0,1.0
768,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
768,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
768,3,question_only,1.0,1.0,1.0,1.0,1.0
768,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
768,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
769,1,question_only,1.0,1.0,1.0,1.0,1.0
769,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
769,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
769,2,question_only,1.0,1.0,1.0,1.0,1.0
769,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
769,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
769,3,question_only,1.0,1.0,1.0,1.0,1.0
769,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
769,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
770,1,question_only,1.0,1.0,1.0,1.0,1.0
770,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
770,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
770,2,question_only,1.0,1.0,1.0,1.0,1.0
770,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
770,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
770,3,question_only,1.0,1.0,1.0,1.0,1.0
770,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
770,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
771,1,question_only,1.0,1.0,1.0,1.0,1.0
771,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
771,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
771,2,question_only,1.0,1.0,1.0,1.0,1.0
771,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
771,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
771,3,question_only,1.0,1.0,1.0,1.0,1.0
771,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
771,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
772,1,question_only,1.0,1.0,1.0,1.0,1.0
772,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
772,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
772,2,question_only,1.0,1.0,1.0,1.0,1.0
772,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
772,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
772,3,question_only,1.0,1.0,1.0,1.0,1.0
772,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
772,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
773,1,question_only,1.0,1.0,1.0,1.0,1.0
773,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
773,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
773,2,question_only,1.0,1.0,1.0,1.0,1.0
773,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
773,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
773,3,question_only,1.0,1.0,1.0,1.0,1.0
773,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
773,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
774,1,question_only,1.0,1.0,1.0,1.0,1.0
774,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
774,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
774,2,question_only,1.0,1.0,1.0,1.0,1.0
774,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
774,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
774,3,question_only,1.0,1.0,1.0,1.0,1.0
774,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
774,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
775,1,question_only,1.0,1.0,1.0,1.0,1.0
775,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
775,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
775,2,question_only,1.0,1.0,1.0,1.0,1.0
775,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
775,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
775,3,question_only,1.0,1.0,1.0,1.0,1.0
775,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
775,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
776,1,question_only,1.0,1.0,1.0,1.0,1.0
776,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
776,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
776,2,question_only,1.0,1.0,1.0,1.0,1.0
776,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
776,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
776,3,question_only,1.0,1.0,1.0,1.0,1.0
776,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
776,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
777,1,question_only,1.0,1.0,1.0,1.0,1.0
777,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
777,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
777,2,question_only,1.0,1.0,1.0,1.0,1.0
777,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
777,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
777,3,question_only,1.0,1.0,1.0,1.0,1.0
777,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
777,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
778,1,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
778,1,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
778,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
778,2,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
778,2,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
778,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
778,3,question_only,0.5,0.0,1.0,1.0,0.6309297535714575
778,3,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
778,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
779,1,question_only,1.0,1.0,1.0,1.0,1.0
779,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
779,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
779,2,question_only,1.0,1.0,1.0,1.0,1.0
779,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
779,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
779,3,question_only,1.0,1.0,1.0,1.0,1.0
779,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
779,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
780,1,question_only,1.0,1.0,1.0,1.0,1.0
780,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
780,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
780,2,question_only,1.0,1.0,1.0,1.0,1.0
780,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
780,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
780,3,question_only,1.0,1.0,1.0,1.0,1.0
780,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
780,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
781,1,question_only,1.0,1.0,1.0,1.0,1.0
781,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
781,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
781,2,question_only,1.0,1.0,1.0,1.0,1.0
781,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
781,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
781,3,question_only,1.0,1.0,1.0,1.0,1.0
781,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
781,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
782,1,question_only,1.0,1.0,1.0,1.0,1.0
782,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
782,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
782,2,question_only,1.0,1.0,1.0,1.0,1.0
782,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
782,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
782,3,question_only,1.0,1.0,1.0,1.0,1.0
782,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
782,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
783,1,question_only,1.0,1.0,1.0,1.0,1.0
783,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
783,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
783,2,question_only,1.0,1.0,1.0,1.0,1.0
783,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
783,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
783,3,question_only,1.0,1.0,1.0,1.0,1.0
783,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
783,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
784,1,question_only,1.0,1.0,1.0,1.0,1.0
784,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
784,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
784,2,question_only,1.0,1.0,1.0,1.0,1.0
784,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
784,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
784,3,question_only,1.0,1.0,1.0,1.0,1.0
784,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
784,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
785,1,question_only,1.0,1.0,1.0,1.0,1.0
785,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
785,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
785,2,question_only,1.0,1.0,1.0,1.0,1.0
785,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
785,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
785,3,question_only,1.0,1.0,1.0,1.0,1.0
785,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
785,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
786,1,question_only,1.0,1.0,1.0,1.0,1.0
786,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
786,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
786,2,question_only,1.0,1.0,1.0,1.0,1.0
786,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
786,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
786,3,question_only,1.0,1.0,1.0,1.0,1.0
786,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
786,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
787,1,question_only,1.0,1.0,1.0,1.0,1.0
787,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
787,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
787,2,question_only,1.0,1.0,1.0,1.0,1.0
787,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
787,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
787,3,question_only,1.0,1.0,1.0,1.0,1.0
787,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
787,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
788,1,question_only,1.0,1.0,1.0,1.0,1.0
788,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
788,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
788,2,question_only,1.0,1.0,1.0,1.0,1.0
788,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
788,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
788,3,question_only,1.0,1.0,1.0,1.0,1.0
788,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
788,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
789,1,question_only,1.0,1.0,1.0,1.0,1.0
789,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
789,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
789,2,question_only,1.0,1.0,1.0,1.0,1.0
789,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
789,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
789,3,question_only,1.0,1.0,1.0,1.0,1.0
789,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
789,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
790,1,question_only,1.0,1.0,1.0,1.0,1.0
790,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
790,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
790,2,question_only,1.0,1.0,1.0,1.0,1.0
790,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
790,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
790,3,question_only,1.0,1.0,1.0,1.0,1.0
790,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
790,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
791,1,question_only,1.0,1.0,1.0,1.0,1.0
791,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
791,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
791,2,question_only,1.0,1.0,1.0,1.0,1.0
791,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
791,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
791,3,question_only,1.0,1.0,1.0,1.0,1.0
791,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
791,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
792,1,question_only,1.0,1.0,1.0,1.0,1.0
792,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
792,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
792,2,question_only,1.0,1.0,1.0,1.0,1.0
792,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
792,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
792,3,question_only,1.0,1.0,1.0,1.0,1.0
792,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
792,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
793,1,question_only,1.0,1.0,1.0,1.0,1.0
793,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
793,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
793,2,question_only,1.0,1.0,1.0,1.0,1.0
793,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
793,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
793,3,question_only,1.0,1.0,1.0,1.0,1.0
793,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
793,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
794,1,question_only,1.0,1.0,1.0,1.0,1.0
794,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
794,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
794,2,question_only,1.0,1.0,1.0,1.0,1.0
794,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
794,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
794,3,question_only,1.0,1.0,1.0,1.0,1.0
794,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
794,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
795,1,question_only,1.0,1.0,1.0,1.0,1.0
795,1,wrong_answer_conditioned,0.3333333333333333,0.0,1.0,1.0,0.5
795,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
795,2,question_only,1.0,1.0,1.0,1.0,1.0
795,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
795,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
795,3,question_only,1.0,1.0,1.0,1.0,1.0
795,3,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
795,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
796,1,question_only,1.0,1.0,1.0,1.0,1.0
796,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
796,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
796,2,question_only,1.0,1.0,1.0,1.0,1.0
796,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
796,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
796,3,question_only,1.0,1.0,1.0,1.0,1.0
796,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
796,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
797,1,question_only,1.0,1.0,1.0,1.0,1.0
797,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
797,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
797,2,question_only,1.0,1.0,1.0,1.0,1.0
797,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
797,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
797,3,question_only,1.0,1.0,1.0,1.0,1.0
797,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
797,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
798,1,question_only,1.0,1.0,1.0,1.0,1.0
798,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
798,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
798,2,question_only,1.0,1.0,1.0,1.0,1.0
798,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
798,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
798,3,question_only,1.0,1.0,1.0,1.0,1.0
798,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
798,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
799,1,question_only,1.0,1.0,1.0,1.0,1.0
799,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
799,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
799,2,question_only,1.0,1.0,1.0,1.0,1.0
799,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
799,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
799,3,question_only,1.0,1.0,1.0,1.0,1.0
799,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
799,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
800,1,question_only,1.0,1.0,1.0,1.0,1.0
800,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
800,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
800,2,question_only,1.0,1.0,1.0,1.0,1.0
800,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
800,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
800,3,question_only,1.0,1.0,1.0,1.0,1.0
800,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
800,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
801,1,question_only,1.0,1.0,1.0,1.0,1.0
801,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
801,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
801,2,question_only,1.0,1.0,1.0,1.0,1.0
801,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
801,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
801,3,question_only,1.0,1.0,1.0,1.0,1.0
801,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
801,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
802,1,question_only,1.0,1.0,1.0,1.0,1.0
802,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
802,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
802,2,question_only,1.0,1.0,1.0,1.0,1.0
